"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Combretaceae","Combretum","fruticosum","(Loefl.) Stuntz","COMBRETACEAE Combretum fruticosum (Loefl.) Stuntz","V0188161F","Splink","F-SEEDPLANTS","Lima, H.C.","1215","Native","Ouro","High","Subida para o parque Nacional da Serra da Bocaina.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Commelinaceae","Commelina","obliqua","Vahl","COMMELINACEAE Commelina obliqua Vahl","20129","GBIF","HURB","Simao-Bianchini, R.","1066","Native","Ouro","High","Base da ResErva do Parque nacional da Serra da Bocaina.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Commelinaceae","Tradescantia","cymbispatha","C.B.Clarke","COMMELINACEAE Tradescantia cymbispatha C.B.Clarke","RB00686801","GBIF","RB","Pinheiro, F.M.","102","Native","Bronze","High","Parque Nacional da Serra da Bocaina. Beira da estrada.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Commelinaceae","Tripogandra","diuretica","(Mart.) Handlos","COMMELINACEAE Tripogandra diuretica (Mart.) Handlos","20125","GBIF","HURB","Simao-Bianchini, R.","1091","Native","Ouro","High","ResErva do parque Nacional da Serra da Bocaina.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Convolvulaceae","Convolvulus","crenatifolius","Ruiz & Pav.","CONVOLVULACEAE Convolvulus crenatifolius Ruiz & Pav.","334308","GBIF","SP","Freitas, L.","89","Native","Bronze","High","Parque Nacional da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Convolvulaceae","Distimake","macrocalyx","(Ruiz & Pav.) A.R. Simões & Staples","CONVOLVULACEAE Distimake macrocalyx (Ruiz & Pav.) A.R. Simões & Staples","312850","GBIF","SP","Bianchini, R.S.","1070","Native","Ouro","High","base da reserva do Parque Nacional da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Convolvulaceae","Evolvulus","aurigenius","Mart.","CONVOLVULACEAE Evolvulus aurigenius Mart.","334306","GBIF","SP","Freitas, L.","157","Native","Bronze","High","Parque Nacional da Serra da Bocaina, caminho do pico Tira Chapéu","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Convolvulaceae","Ipomoea","delphinioides","Choisy","CONVOLVULACEAE Ipomoea delphinioides Choisy","334314","GBIF","SP","Freitas, L.","36","Native","Bronze","High","Parque Nacional da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Convolvulaceae","Ipomoea","procumbens","Mart. ex Choisy","CONVOLVULACEAE Ipomoea procumbens Mart. ex Choisy","334313","Splink","SP","Freitas, L.","77","Native","Bronze","High","Parque Nacional da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Convolvulaceae","Ipomoea","regnellii","Meisn.","CONVOLVULACEAE Ipomoea regnellii Meisn.","312849","GBIF","SP","Bianchini, R.S.","1068","Native","Latão","High","Base da Reserva do Parque Nacional da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Convolvulaceae","Jacquemontia","cataractae","Krapov.","CONVOLVULACEAE Jacquemontia cataractae Krapov.","SPSF00049361","Splink","SPSF","Pastore, M.","226","Native","Ouro","High","Parque Nacional da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Convolvulaceae","Jacquemontia","ferruginea","Choisy","CONVOLVULACEAE Jacquemontia ferruginea Choisy","UFP076195","Splink","UFP","Amorim, B.S.","1920","Native","Ouro","High","PARNA Serra da Bocaina, Floresta Atlântica Borda da mata.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Cucurbitaceae","Cayaponia","pilosa","(Vell.) Cogn.","CUCURBITACEAE Cayaponia pilosa (Vell.) Cogn.","RB00073295","GBIF","RB","Martinelli, G.","1117","Native","Ouro","High","Parque Nacional da Serra da Bocaina. Parque Nacional da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Cunoniaceae","Lamanonia","ternata","Vell.","CUNONIACEAE Lamanonia ternata Vell.","95811","GBIF","SPF","Catharino, E.L.M.","1950A","Native","Ouro","High","Parque Nacional da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Cyatheaceae","Alsophila","setosa","Kaulf.","CYATHEACEAE Alsophila setosa Kaulf.","RB01379699","GBIF","RB","Meneguzzo, T.E.C.","s.n.","Native","Bronze","High","Parque Nacional da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Cyperaceae","Eleocharis","maculosa","(Vahl) Roem. & Schult.","CYPERACEAE Eleocharis maculosa (Vahl) Roem. & Schult.","85882","GBIF","UEC","Catharino, E.L.M.","1931","Native","Ouro","High","Parque Nacional da Serra da Bocaina, Posses.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Cyperaceae","Rhynchospora",,"Vahl","CYPERACEAE Rhynchospora Vahl","113044","GBIF","UEC","Freitas, L.","870",,"Ouro","High","Parque Nacional da Serra da Bocaina, Caminho para Pico do Tira-Chapéu, ca. 1900m.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Dennstaedtiaceae","Dennstaedtia","cornuta","(Kaulf.) Mett.","DENNSTAEDTIACEAE Dennstaedtia cornuta (Kaulf.) Mett.","RB00673611","GBIF","RB","Mynssen, C.","1262","Native","Bronze","High","Parque Nacional da Serra da Bocaina, estrada após rio que cruza a estrada pincipal.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Dennstaedtiaceae","Histiopteris","incisa","(Thunb.) J.Sm.","DENNSTAEDTIACEAE Histiopteris incisa (Thunb.) J.Sm.","59231","GBIF","UPCB","Labiak, P.H.","4325","Native","Ouro","High","Estrada do Parque Nacional da Serra da Bocaina para Campos Novos.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Dennstaedtiaceae","Hypolepis","stolonifera","Fée","DENNSTAEDTIACEAE Hypolepis stolonifera Fée","60562","GBIF","UPCB","Labiak, P.H.","4323","Native","Ouro","High","Estrada do Parque Nacional da Serra da Bocaina para Campos Novos.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Dennstaedtiaceae","Mucura","globulifera","(Poir.) L.A. Triana & Sundue","DENNSTAEDTIACEAE Mucura globulifera (Poir.) L.A. Triana & Sundue","59232","GBIF","UPCB","Labiak, P.H.","4267","Unknown","Ouro","High","Parque Nacional da Serra da Bocaina.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Dicksoniaceae","Dicksonia","sellowiana","Hook.","DICKSONIACEAE Dicksonia sellowiana Hook.","68336","GBIF","UPCB","Santos, J.","8","Native","Bronze","High","Parque Nacional Serra da Bocaina.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Dicksoniaceae","Lophosoria","quadripinnata","(J.F.Gmel.) C.Chr.","DICKSONIACEAE Lophosoria quadripinnata (J.F.Gmel.) C.Chr.","61273","GBIF","UPCB","Labiak, P.H.","4295","Native","Ouro","High","Parque Nacional da Serra da Bocaina, Cachoeira São Izidro.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Droseraceae","Drosera","montana","A.St.-Hil.","DROSERACEAE Drosera montana A.St.-Hil.","157136","GBIF","SPF","Rivadavia, F.","1413","Native","Bronze","High","Parque Nacional da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Dryopteridaceae","Arachniodes","denticulata","(Sw.) Ching","DRYOPTERIDACEAE Arachniodes denticulata (Sw.) Ching","425501","GBIF","MBM","Bovini, M.G.","3890","Native","Bronze","High","Parque Nacional da Serra da Bocaina, Trilha que sai da Pousada ´Campos da Bocaina´ até a Pedra Alta.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Dryopteridaceae","Elaphoglossum","burchellii","(Baker) C.Chr.","DRYOPTERIDACEAE Elaphoglossum burchellii (Baker) C.Chr.","RB01473156","GBIF","RB","Lino, V.","381","Native","Bronze","High","Em barranco lateral (de rocha e barro) da trilha para a Cachoeira Santo Izidro. Parque Nacional da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Dryopteridaceae","Elaphoglossum","edwallii","Rosenst.","DRYOPTERIDACEAE Elaphoglossum edwallii Rosenst.","RB00673647","GBIF","RB","Mynssen, C.","1291","Native","Bronze","High","Parque Nacional da Serra da Bocaina, estrada para pousada dos Veados.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Dryopteridaceae","Elaphoglossum","glaziovii","(Fée) Brade","DRYOPTERIDACEAE Elaphoglossum glaziovii (Fée) Brade","61282","GBIF","UPCB","Labiak, P.H.","4281","Native","Bronze","High","Parque Nacional da Serra da Bocaina, Cachoeira São Izidro.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Dryopteridaceae","Elaphoglossum","huacsaro","(Ruiz) Christ","DRYOPTERIDACEAE Elaphoglossum huacsaro (Ruiz) Christ","339487","GBIF","MBM","Labiak, P.","4282","Native","Bronze","High","Parque Nacional da Serra da Bocaina, Cachoeira São Izidro.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Dryopteridaceae","Elaphoglossum","itatiayense","Rosenst.","DRYOPTERIDACEAE Elaphoglossum itatiayense Rosenst.","RB00687541","GBIF","RB","Brade, A.C.","21116","Native","Prata","High","Parque Nacional da Serra da Bocaina, Morro do Matão.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Dryopteridaceae","Elaphoglossum","langsdorffii","(Hook. & Grev.) T.Moore","DRYOPTERIDACEAE Elaphoglossum langsdorffii (Hook. & Grev.) T.Moore","1017127","GBIF","NY","P., H.L.E.","4280","Native","Bronze","High","Parque Nacional da Serra da Bocaina, Cachoeira São Izidro.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Dryopteridaceae","Elaphoglossum","plumosum","(Fée) T.Moore","DRYOPTERIDACEAE Elaphoglossum plumosum (Fée) T.Moore","UPCB0004322","GBIF","UPCB","Labiak, P.H.","4280","Native","Bronze","High","Parque Nacional da Serra da Bocaina, Cachoeira São Izidro.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Dryopteridaceae","Elaphoglossum","strictum","(Raddi) T.Moore","DRYOPTERIDACEAE Elaphoglossum strictum (Raddi) T.Moore","02724099","GBIF","NY","Mynssen, C.","1291","Native","Latão","High","Parque Nacional da Serra da Bocaina, estrada para pousada dos Veados.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Dryopteridaceae","Lastreopsis","amplissima","(C.Presl) Tindale","DRYOPTERIDACEAE Lastreopsis amplissima (C.Presl) Tindale","UPCB0004450","GBIF","UPCB","Labiak, P.H.","4270","Native","Bronze","High","Parque Nacional da Serra da Bocaina, Cachoeira São Izidro.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Dryopteridaceae","Megalastrum","connexum","(Kaulf.) A.R.Sm. & R.C.Moran","DRYOPTERIDACEAE Megalastrum connexum (Kaulf.) A.R.Sm. & R.C.Moran","64783","GBIF","UPCB","Labiak, P.H.","4314","Native","Ouro","High","Estrada para o Parque Nacional da Serra da Bocaina. Rodovia SP 221.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Dryopteridaceae","Megalastrum","umbrinum","(C.Chr.) A.R.Sm. & R.C.Moran","DRYOPTERIDACEAE Megalastrum umbrinum (C.Chr.) A.R.Sm. & R.C.Moran","UPCB0004658","GBIF","UPCB","Labiak, P.H.","4316","Native","Bronze","High","Estrada para o Parque Nacional da Serra da Bocaina. Rodovia SP 221.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Dryopteridaceae","Polystichum","platylepis","Fée","DRYOPTERIDACEAE Polystichum platylepis Fée","61274","GBIF","UPCB","Labiak, P.H.","4299","Native","Ouro","High","Parque Nacional da Serra da Bocaina, Cachoeira São Izidro. .","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Dryopteridaceae","Rumohra","adiantiformis","(G.Forst.) Ching","DRYOPTERIDACEAE Rumohra adiantiformis (G.Forst.) Ching","RB00941130","GBIF","RB","Bovini, M.G.","3890","Native","Bronze","High","Parque Nacional da Serra da Bocaina, Trilha que sai da Pousada ´Campos da Bocaina´ até a Pedra Alta.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Ericaceae","Agarista","oleifolia","(Cham.) G.Don","ERICACEAE Agarista oleifolia var. oleifolia (Cham.) G.Don","238681","GBIF","UB","Teixeira-Costa, L.","221","Native","Bronze","High","Serra da Bocaina. Em capão de mata na margem da estrada que leva à entrada do Parque Nacional da Serra da Bocaina (SP 221)","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Ericaceae","Gaultheria","eriophylla","(Pers.) Sleumer ex Burtt","ERICACEAE Gaultheria eriophylla (Pers.) Sleumer ex Burtt","RB00673608","GBIF","RB","Mynssen, C.M.","1259","Native","Bronze","High","Estrada após rio que cruza a estrada principal. Parque Nacional da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Ericaceae","Gaultheria","sleumeriana","Kin.-Gouv.","ERICACEAE Gaultheria sleumeriana Kin.-Gouv.","170972","GBIF","UEC","Almeda, F.","9829","Native","Latão","High","Roa from São José do Barreiro (SP-221) to the entrace of Parque Nacional Serra da Bocaina between Km25 and Km26.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Ericaceae","Gaylussacia","brasiliensis","(Spreng.) Meisn.","ERICACEAE Gaylussacia brasiliensis (Spreng.) Meisn.","RB00855914","GBIF","RB","Nadruz, M.","2833","Native","Bronze","High","Estrada trilha do ouro. Parque Nacional Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Ericaceae","Gaylussacia","chamissonis","Meisn.","ERICACEAE Gaylussacia chamissonis Meisn.","R010011015","GBIF","R","Santos, F.B.","63","Native","Latão","High","Parque Nacional da Serra da Bocaina. Trilha do Tira Chapéu","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Eriocaulaceae","Paepalanthus","planifolius","(Bong.) Körn.","ERIOCAULACEAE Paepalanthus planifolius (Bong.) Körn.","285206","GBIF","SP","Rossi, L.","1534","Native","Bronze","High","Parque Nacional da Serra da Bocaina, Fazenda Floresta.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Eriocaulaceae","Paepalanthus","pruinosus","Ruhland","ERIOCAULACEAE Paepalanthus pruinosus Ruhland","100880","GBIF","SPF","Rossi, L.","1534","Native","Bronze","High","Parque Nacional da Serra da Bocaina, Fazenda Floresta.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Eriocaulaceae","Paepalanthus","striatus","Ruhland","ERIOCAULACEAE Paepalanthus striatus Ruhland","61180","GBIF","UPCB","Labiak, P.H.","4286","Native","Bronze","High","Parque Nacional da Serra da Bocaina, Cachoeira São Izidro.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Erythroxylaceae","Erythroxylum","gonocladum","(Mart.) O.E.Schulz","ERYTHROXYLACEAE Erythroxylum gonocladum (Mart.) O.E.Schulz","RB00079705","GBIF","RB","Martinelli, G.","7775","Native","Bronze","High","Parque Nacional da Serra da Bocaina, Margens do Rio Bonito. Parque Nacional da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Euphorbiaceae","Acalypha","gracilis","Spreng.","EUPHORBIACEAE Acalypha gracilis Spreng.","RB01450997","GBIF","RB","Lino, V.","393","Native","Bronze","High","Na beira da trilha, após ""Mata de Dicksonias"". Parque Nacional da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Euphorbiaceae","Croton","salutaris","Casar.","EUPHORBIACEAE Croton salutaris Casar.","84507","GBIF","UEC","Rossi, L.","1577","Native","Ouro","High","Parque Nacional da Serra da Bocaina, Sítio do Sr. Sebastião Arantes - Grotão de mata ·mida, provavelmente remanescente.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Euphorbiaceae","Euphorbia","chrysophylla","(Klotzsch & Garcke) Boiss.","EUPHORBIACEAE Euphorbia chrysophylla (Klotzsch & Garcke) Boiss.","RB01399304","GBIF","RB","Gonzatti, F.","4390","Native","Bronze","High","Parque Nacional da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Euphorbiaceae","Euphorbia","heterophylla","L.","EUPHORBIACEAE Euphorbia heterophylla L.","447155","GBIF","SP","Silva, O.L.M.","75","Native","Ouro","High","Próximo à sede administrativa do Parque Nacional da Serra da Bocaina. Crescendo em vegetação peturbada, próximo a caminho de água.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Euphorbiaceae","Euphorbia","hyssopifolia","L.","EUPHORBIACEAE Euphorbia hyssopifolia L.","447154","GBIF","SP","Silva, O.L.M.","74","Native","Ouro","High","Próximo à sede administrativa do Parque Nacional da Serra da Bocaina. Crescendo em vegetação perturbada, próxima a um monte de areia.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Euphorbiaceae","Euphorbia","peperomioides","Boiss.","EUPHORBIACEAE Euphorbia peperomioides Boiss.","RB01399283","GBIF","RB","Gonzatti, F.","4355","Native","Bronze","High","Parque Nacional da Serra da Bocaina.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Euphorbiaceae","Euphorbia","thymifolia","L.","EUPHORBIACEAE Euphorbia thymifolia L.","447146","GBIF","SP","Silva, O.L.M.","64","Native","Ouro","High","Arredores da praça central, próxima à sede do Parque Nacional da Serra da Bocaina. Crescendo entre ladrilhos das ruas.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Euphorbiaceae","Manihot",,"Mill.","EUPHORBIACEAE Manihot Mill.","447159","GBIF","SP","Silva, O.L.M.","79",,"Ouro","High","Parque Nacional da Bocaina, Estrada Francisca Mendes Ribeiro, cerca de 5 Km após a sede administrativa do Parque Nacional da Serra da Bocaina. Crescendo na borda da floresta","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Fabaceae","Collaea","speciosa","(Loisel.) DC.","FABACEAE Collaea speciosa (Loisel.) DC.","262178","GBIF","HUEFS","Sucre, D.","3062","Native","Ouro","High","Parque Nacional da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Fabaceae","Cratylia","spectabilis","Tul.","FABACEAE Cratylia spectabilis Tul.","27722","GBIF","HUEFS","Lima, H.C.","1216","Native","Ouro","High","Subida para o Parque Nacional da Serra da Bocaina.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Fabaceae","Crotalaria","claussenii","Benth.","FABACEAE Crotalaria claussenii Benth.","102215","GBIF","UEC","Freitas, L.","703","Native","Bronze","High","Parque Nacional da Serra da Bocaina, Estrada para Bairro dos Macacos, entre São Paulo Miranda e Fazenda Invernadinha. Campo de altitude.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Fabaceae","Dalbergia",,"L.f.","FABACEAE Dalbergia L.f.","RB00856747","GBIF","RB","Nadruz, M.","2852",,"Latão","High","Estrada Trilha do Ouro. Parque Nacional Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Fabaceae","Inga","sessilis","(Vell.) Mart.","FABACEAE Inga sessilis (Vell.) Mart.","RB00856740","GBIF","RB","Nadruz, M.","2844","Native","Bronze","High","Estrada trilha do ouro. Parque Nacional da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Fabaceae","Inga","virescens","Benth.","FABACEAE Inga virescens Benth.","RB00162827","GBIF","RB","Martinelli, G.","4664","Native","Ouro","High","Parque Nacional da Serra da Bocaina, próxima ao marco 22","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Fabaceae","Mimosa","bocainae","Barneby","FABACEAE Mimosa bocainae Barneby","RB00163440","GBIF","RB","Lima, H.C.","1217","Native","Ouro","High","Subida para o Parque Nacional da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Fabaceae","Mimosa","incana","Benth.","FABACEAE Mimosa incana Benth.","RB00164613","GBIF","RB","Farney, C.","669","Native","Bronze","High","P. N. da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Fabaceae","Mimosa","pilulifera","(Burkart) Barneby","FABACEAE Mimosa pilulifera var. pseudincana (Burkart) Barneby","442997","GBIF","NY","Farney, C.","669","Native","Ouro","High","P. N. da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Fabaceae","Mimosa","scabrella","Benth.","FABACEAE Mimosa scabrella Benth.","25095","GBIF","UEC","Shepherd, G.J.","12901","Native","Ouro","High","Parque Nacional da Serra da Bocaina, Estrada para Fazenda Pinheirinho, km 25. Campo ao lado do Rio Manbucaba.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Fabaceae","Vigna",,"Savi","FABACEAE Vigna Savi","61179","GBIF","UPCB","Labiak, P.H.","4311",,"Latão","High","Estrada do Parque Nacional da Serra da Bocaina, Rodovia SP 221.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Gentianaceae","Calolisianthus","pendulus","(Mart.) Gilg","GENTIANACEAE Calolisianthus pendulus (Mart.) Gilg","RB00631320","GBIF","RB","Farney, C.","665","Native","Ouro","High","P. N. da Serra da Bocaina.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Gentianaceae","Deianira","nervosa","Cham. & Schltdl.","GENTIANACEAE Deianira nervosa Cham. & Schltdl.","334534","GBIF","SP","Freitas, L.","349","Native","Ouro","High","Parque Nacional da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Gentianaceae","Helia","brevifolia","Cham.","GENTIANACEAE Helia brevifolia Cham.","334535","GBIF","SP","Freitas, L.","96","Native","Ouro","High","Parque Nacional da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Gentianaceae","Zygostigma","australe","(Cham. & Schltdl.) Griseb.","GENTIANACEAE Zygostigma australe (Cham. & Schltdl.) Griseb.","334536","GBIF","SP","Freitas, L.","622","Native","Ouro","High","Parque Nacional da Serra da Bocaina, divisa entre Fazenda Flora Mariana e o Parque","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Gesneriaceae","Besleria","longimucronata","Hoehne","GESNERIACEAE Besleria longimucronata Hoehne","RB00767804","GBIF","RB","Catharino, E.L.M.","1966","Native","Ouro","High","Parque Nacional da Serra da Bocaina, Caminho em direção á Cachoeira do Veado, rio dos Veados","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Gesneriaceae","Codonanthe","cordifolia","Chautems","GESNERIACEAE Codonanthe cordifolia Chautems","RB00577467","GBIF","RB","Martinelli, G.","7776","Native","Ouro","High","Parque Nacional da Serra da Bocaina, margens do rio Bonito.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Gesneriaceae","Nematanthus","brasiliensis","(Vell.) Chautems","GESNERIACEAE Nematanthus brasiliensis (Vell.) Chautems","84505","GBIF","UEC","Rossi, L.","1590","Native","Ouro","High","Parque Nacional da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Gesneriaceae","Nematanthus","crassifolius","(Schott) Wiehler","GESNERIACEAE Nematanthus crassifolius (Schott) Wiehler","R010084975","GBIF","R","Manhaes, V.C.","673","Native","Ouro","High","PARNA Serra da Bocaína. Trilha para cahoeira do Bracuí. Parque Nacional da Serra da Bocaina","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Gesneriaceae","Nematanthus","fornix","(Vell.) Chautems","GESNERIACEAE Nematanthus fornix (Vell.) Chautems","RB00686796","GBIF","RB","Pinheiro, F.M.","98","Native","Bronze","High","Parque Nacional da Serra da Bocaina. Trilha Tira Chapéu.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Gesneriaceae","Sinningia","cooperi","(Paxton) Wiehler","GESNERIACEAE Sinningia cooperi (Paxton) Wiehler","59654","GBIF","UEC","Buzato, S.","26868","Native","Ouro","High","Parque Nacional da Serra da Bocaina, Núcleo Cunha.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Gesneriaceae","Sinningia","glazioviana","(Fritsch) Chautems","GESNERIACEAE Sinningia glazioviana (Fritsch) Chautems","32784","GBIF","CEPEC","Carvalho, A.M.","23","Native","Ouro","High","Parque Nacional Serra da Bocaina. Seda Moderna. Leito do rio.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Gleicheniaceae","Dicranopteris","nervosa","(Kaulf.) Maxon","GLEICHENIACEAE Dicranopteris nervosa (Kaulf.) Maxon","61124","GBIF","UPCB","Labiak, P.H.","4320","Native","Ouro","High","Estrada do parque nacional da Serra da Bocaina para Campos Novos.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Gleicheniaceae","Sticherus","bifidus","(Willd.) Ching","GLEICHENIACEAE Sticherus bifidus (Willd.) Ching","61123","GBIF","UPCB","Labiak, P.H.","4321","Native","Ouro","High","Estrada do parque Nacional da Serra da Bocaina para Campos Novos.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Gleicheniaceae","Sticherus","lanuginosus","(Fée) Nakai","GLEICHENIACEAE Sticherus lanuginosus (Fée) Nakai","61125","GBIF","UPCB","Labiak, P.H.","4319","Native","Ouro","High","Estrada do parque Nacional da Serra da Bocaina para Canpos Novos.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Gleicheniaceae","Sticherus","pruinosus","(Mart.) Ching","GLEICHENIACEAE Sticherus pruinosus (Mart.) Ching","61126","GBIF","UPCB","Labiak, P.H.","4324","Native","Ouro","High","Estrada do Parque Nacional da Serra da Bocaina para Campos Novos.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Angiosperms","Griseliniaceae","Griselinia","ruscifolia","(Clos) Ball","GRISELINIACEAE Griselinia ruscifolia (Clos) Ball","214710","GBIF","SPF","Ceccantini, G.C.T.","3994","Native","Prata","High","Serra da Bocaina, Estrada para o Parque Nacional da Serra da Bocaina. Alto da Serra.","Não"
"PARQUE NACIONAL SERRA DA BOCAINA","Ferns and Lycophytes","Hymenophyllaceae","Hymenophyllum","asplenioides","(Sw.) Sw.","HYMENOPHYLLACEAE Hymenophyllum asplenioides (Sw.) Sw.","MBML055007","Splink","MBML","Gonzatti, F.","4412","Native","Ouro","High","Parque Nacional da Serra da Bocaina. Trilha para o rio (banheiros do PN) e trilha para o arroio.","Não"
